signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2021-01-30T18:30:00+00:00,2021-01-30T19:00:00+00:00,2021-01-31T05:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,,,,stop,-0.021297188034559822,0.020297188034559748,-1.049267908357423
2021-02-05T06:00:00+00:00,2021-02-05T06:30:00+00:00,2021-02-05T13:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.39193019187426636,,0.4085816661062396,take,0.03075805501791795,0.023818541263438426,1.2913492340998947
2021-02-07T23:30:00+00:00,2021-02-08T00:00:00+00:00,2021-02-08T02:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3801040843297508,,0.3948530434819677,stop,-0.022262763647642802,0.021162763647642677,-1.051978088415813
2021-02-08T09:30:00+00:00,2021-02-08T10:00:00+00:00,2021-02-08T12:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3793189473072399,,0.3947353920338003,take,0.02682964775431096,0.02087223581573331,1.2854227975944486
2021-02-10T05:00:00+00:00,2021-02-10T05:30:00+00:00,2021-02-10T08:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3864451090260084,,0.3945521646826631,take,0.02439120864027744,0.019043406480208035,1.2808217198759801
2021-02-11T09:30:00+00:00,2021-02-11T10:00:00+00:00,2021-02-11T13:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3633595411297651,,0.39401904333635734,take,0.025088284019653906,0.01956621301474039,1.282224823002459
2021-02-12T18:00:00+00:00,2021-02-12T18:30:00+00:00,2021-02-13T03:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3558481609769015,,0.3929474759998999,take,0.018299392904469136,0.014474544678351773,1.264246531487642
2021-02-15T11:00:00+00:00,2021-02-15T11:30:00+00:00,2021-02-15T16:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3470143285838577,,0.38859594055347546,take,0.021984009465705875,0.017846602099279355,1.231831658677121
2021-02-15T16:30:00+00:00,2021-02-15T17:00:00+00:00,2021-02-15T21:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3455961320804083,,0.3884638480384881,stop,-0.018423497649878606,0.017423497649878526,-1.0573937575620502
2021-02-15T22:30:00+00:00,2021-02-15T23:00:00+00:00,2021-02-16T00:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.34468969524492366,,0.38823909776816157,stop,-0.019980070925528226,0.0189800709255282,-1.0526868421052644
2021-02-18T23:30:00+00:00,2021-02-19T00:00:00+00:00,2021-02-19T01:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3388471562214107,,0.3816380318475456,stop,-0.014473696886333709,0.013473696886333665,-1.074218680176362
2021-02-23T22:30:00+00:00,2021-02-23T23:00:00+00:00,2021-02-24T08:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.34118284604090904,,0.3598824281370916,take,0.0688112897026375,0.05235846727697825,1.314234225738947
2021-02-26T15:30:00+00:00,2021-02-26T16:00:00+00:00,2021-02-26T19:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.34733075544887904,,0.35350014580196587,stop,-0.03003020052168237,0.029030200521682432,-1.034446885726919
2021-02-28T20:30:00+00:00,2021-02-28T21:00:00+00:00,2021-03-01T08:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3117315222197988,,0.35049352896305186,take,0.038477404145286095,0.02968305310896457,1.2962751508087134
2021-03-06T19:00:00+00:00,2021-03-06T19:30:00+00:00,2021-03-06T20:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3108855606122205,,0.3449275868202366,take,0.018837066727603324,0.014877800045702416,1.266119094875494
2021-03-06T21:00:00+00:00,2021-03-06T21:30:00+00:00,2021-03-07T00:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.3107235923357081,,0.344920722000862,take,0.019706773098761565,0.015530079824071145,1.2689421639814544
2021-03-16T07:30:00+00:00,2021-03-16T08:00:00+00:00,2021-03-16T12:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.28383820614423083,,0.3405335253215067,stop,-0.018528010367933834,0.01752801036793387,-1.0570515408770744
2021-03-16T16:00:00+00:00,2021-03-16T16:30:00+00:00,2021-03-16T17:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.2838338602569124,,0.34011293953202093,stop,-0.016174812228188507,0.015174812228188537,-1.0658986737339908
2021-03-19T16:00:00+00:00,2021-03-19T16:30:00+00:00,2021-03-20T13:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.2811617551355619,,0.3381192116839075,take,0.014413142400985058,0.012406689300738806,1.1617234905791323
2021-03-23T18:00:00+00:00,2021-03-23T18:30:00+00:00,2021-03-23T19:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.28272652318715724,,0.3283854915045754,stop,-0.016388854819396115,0.015388854819396185,-1.064982093322469
2021-03-25T18:30:00+00:00,2021-03-25T19:00:00+00:00,2021-03-25T22:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.25849353969885014,,0.32082722498313904,stop,-0.021464238591100804,0.020464238591100855,-1.0488657320695436
2021-03-26T00:00:00+00:00,2021-03-26T00:30:00+00:00,2021-03-26T13:30:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,,0.25240974953779743,,0.32070358306584035,take,0.02115185658141071,0.016688892436057975,1.267421230165644
2021-04-01T06:30:00+00:00,2021-04-01T07:00:00+00:00,2021-04-01T08:00:00+00:00,2021,insufficient_history,insufficient_history,insufficient_history,1.014738349093923,0.22021020361390814,,0.31294412226462825,take,0.018019656403973072,0.014264742302979758,1.2632304195364925
2021-04-01T18:30:00+00:00,2021-04-01T19:00:00+00:00,2021-04-02T02:00:00+00:00,2021,strong,low,strong_low,1.0210240997407056,0.21783833196631808,1.015077524153598,0.31220928304033235,take,0.018525429033359304,0.015022461775019437,1.2331819718233454
2021-04-03T03:30:00+00:00,2021-04-03T04:00:00+00:00,2021-04-03T15:30:00+00:00,2021,weak,low,weak_low,0.81964045201615,0.21146707666452919,1.0094735820386438,0.31165042096483386,stop,-0.015714314400716668,0.013282374400716765,-1.1830952754854334
