start,end,months,trades,expectancy_r,total_r,top_1_r,top_1_profit_share,without_top_1_r,without_top_1_expectancy_r,top_3_r,top_3_profit_share,without_top_3_r,without_top_3_expectancy_r,top_5_r,top_5_profit_share,without_top_5_r,without_top_5_expectancy_r
2023-06-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,12,20,0.19596547564911443,3.9193095129822884,1.3061599864862123,0.33326278064023745,2.613149526496076,0.13753418560505665,3.916436542063583,0.9992669701361454,0.002872970918705531,0.00016899828933561947,6.48826516598977,1.6554612858459108,-2.568955653007481,-0.17126371020049874
2023-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,12,22,0.2965689175627689,6.524516186380915,1.3061599864862123,0.20019261952520748,5.2183561998947035,0.24849315237593825,3.916436542063583,0.6002646679363963,2.608079644317333,0.13726734970091226,6.48826516598977,0.9944438760889558,0.036251020391146194,0.00213241296418507
2023-08-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,12,24,0.32089935794475316,7.701584590674075,1.3061599864862123,0.16959626569158953,6.3954246041878635,0.2780619393125158,3.916436542063583,0.5085234727936423,3.785148048610493,0.18024514517192824,6.503541275425533,0.8444419715003502,1.1980433152485426,0.06305491132887066
2023-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,12,28,0.3806299722576709,10.657639223214785,1.3061599864862123,0.12255622085997207,9.351479236728572,0.346351082841799,3.916436542063583,0.3674769299314134,6.7412026811512025,0.2696481072460481,6.505134394123196,0.6103729219838405,4.15250482909159,0.18054368822137346
2023-10-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,12,29,0.361214602492461,10.47522347228137,1.3061599864862123,0.12469041733977895,9.169063485795157,0.32746655306411276,3.916436542063583,0.37387618053466054,6.558786930217787,0.25226103577760717,6.505134394123196,0.6210019682478871,3.9700890781581735,0.16542037825659056
2023-11-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,12,29,0.361214602492461,10.47522347228137,1.3061599864862123,0.12469041733977895,9.169063485795157,0.32746655306411276,3.916436542063583,0.37387618053466054,6.558786930217787,0.25226103577760717,6.505134394123196,0.6210019682478871,3.9700890781581735,0.16542037825659056
2023-12-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,12,30,0.3144081736575568,9.432245209726704,1.3061599864862123,0.13847816266897686,8.12608522324049,0.2802098352841549,3.916436542063583,0.41521784633258707,5.51580866766312,0.2042892099134489,6.505134394123196,0.6896697710334102,2.9271108156035077,0.11708443262414031
2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,12,32,0.28416637793580524,9.093324093945768,1.3061599864862123,0.14363944064809467,7.787164107459556,0.2511988421761147,3.916436542063583,0.4306936057267663,5.176887551882185,0.1785133638580064,6.505134394123196,0.7153747438138977,2.588189699822572,0.09585887777120639
2021-01-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,18,128,0.014163785673272943,1.8129645661789366,1.3208060180495986,0.7285338294467456,0.49215854812933796,0.0038752641584987244,3.949664256840043,2.178566713614533,-2.1366996906611067,-0.017093597525288853,6.5749084768326655,3.626606167317521,-4.761943910653729,-0.03871499114352625
2021-02-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,18,114,0.027302435376744556,3.1124776329488792,1.3208060180495986,0.4243583966893336,1.7916716148992808,0.015855501016807796,3.9492924214988516,1.2688580890321588,-0.8368147885499725,-0.007538871968918671,6.565341940682513,2.1093619665508276,-3.452864307733634,-0.031677654199391135
2021-03-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,18,107,0.027072254205939936,2.896731200035573,1.3208060180495986,0.45596430142823696,1.5759251819859743,0.01486721869798089,3.9492924214988516,1.3633617166309226,-1.052561221463279,-0.010120780975608451,6.56416772348478,2.2660603522357095,-3.667436523449207,-0.03595526003381576
2021-04-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,18,107,0.024856056556940696,2.6595980515926545,1.3208060180495986,0.49661865907092867,1.3387920335430559,0.012630113523991092,3.9492924214988516,1.4849207830987414,-1.2896943699061973,-0.012400907402944207,6.56416772348478,2.4681051783572863,-3.904569671892126,-0.03828009482247182
2021-05-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,18,90,-0.004187017222516638,-0.37683155002649743,1.3208060180495986,-3.5050303456722887,-1.697637568076096,-0.01907457941658535,3.9492924214988516,-10.480259471960752,-4.326123971525349,-0.04972556289109597,6.56416772348478,-17.419368741877403,-6.940999273511277,-0.08165881498248562
2021-06-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,18,75,-0.043881814228879074,-3.2911360671659304,1.3162131657026146,-0.3999266936526373,-4.607349232868545,-0.0622614761198452,3.9263163340142224,-1.1929972671701963,-7.217452401180153,-0.10024239446083547,6.523183251977157,-1.9820460530501292,-9.814319319143086,-0.1402045617020441
2021-07-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,18,64,-0.018937944375800306,-1.2120284400512196,1.3162131657026146,-1.085958977701045,-2.528241605753834,-0.040130819138949746,3.9263163340142224,-3.239458913891739,-5.138344774065442,-0.08423516023058102,6.519579119840473,-5.379064471098516,-7.7316075598916925,-0.13104419593036767
2021-08-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,18,60,0.010455519228119286,0.6273311536871571,1.3162131657026146,2.098115417936019,-0.6888820120154575,-0.011675966305346737,3.9263163340142224,6.2587619169511735,-3.2989851803270653,-0.05787693298819413,6.519579119840473,10.392563929786457,-5.892247966153316,-0.10713178120278756
2021-09-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,18,53,-0.0033388045561908494,-0.17695664147811502,1.3162131657026146,-7.4380546257451226,-1.4931698071807296,-0.0287148039842448,3.9263163340142224,-22.18801340948713,-4.103272975492338,-0.08206545950984676,6.519579119840473,-36.84280547699464,-6.696535761318588,-0.13951116169413724
2021-10-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,18,47,-0.046127443495273646,-2.1679898442778613,1.3162131657026146,-0.607112237714856,-3.484203009980476,-0.07574354369522775,3.9172723228684267,-1.8068683915690742,-6.085262167146288,-0.13830141288968836,6.509959569225106,-3.002762944857575,-8.677949413502969,-0.2066178431786421
2021-11-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,18,46,-0.00648771387359845,-0.2984348381855287,1.3162131657026146,-4.410387117352436,-1.6146480038881432,-0.03588106675306985,3.9172723228684267,-13.126055746994146,-4.215707161053955,-0.09803970141985943,6.509959569225106,-21.813671650419195,-6.808394407410635,-0.1660584001807472
2021-12-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,18,40,0.03320799763046722,1.328319905218689,1.3162131657026146,0.9908856748524888,0.012106739516074265,0.00031042921836087857,3.9172723228684267,2.9490428529138875,-2.588952417649738,-0.06997168696350643,6.509959569225106,4.900897399526159,-5.1816396640064175,-0.1480468475430405
2022-01-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,18,38,0.0076396389714331004,0.2903062809144578,1.3162131657026146,4.533877674146679,-1.0259068847881567,-0.027727213102382617,3.9172723228684267,13.493584467167272,-3.626966041953969,-0.10362760119868483,6.509959569225106,22.424453059433954,-6.219653288310648,-0.18847434207001965
2022-02-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,18,38,0.018826425254189677,0.7154041596592078,1.3162131657026146,1.839817602304144,-0.6008090060434068,-0.016238081244416402,3.9172723228684267,5.475607417119956,-3.201868163209219,-0.0914819475202634,6.509959569225106,9.099694880619944,-5.794555409565898,-0.1755925881686636
2022-03-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,18,35,-0.0016754302242814301,-0.058640057849850054,1.3162131657026146,-22.445632115043697,-1.3748532235524646,-0.04043685951624896,3.9094759515288646,-66.66903299343967,-3.968116009378715,-0.12400362529308484,6.499308243791544,-110.83393301611764,-6.557948301641395,-0.21859827672137983
2022-04-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,18,34,-0.03926644464487618,-1.33505911792579,1.3162131657026146,-0.9858838069639527,-2.651272283628405,-0.0803415843523759,3.9094759515288646,-2.92831673072486,-5.244535069454654,-0.1691785506275695,6.499308243791544,-4.8681801101730775,-7.834367361717335,-0.2701505986799081
2022-05-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,18,31,-0.015965297562294402,-0.4949242244311265,1.3162131657026146,-2.6594236061398897,-1.811137390133741,-0.06037124633779137,3.9094759515288646,-7.899140431088166,-4.404400175959991,-0.1573000062842854,6.499308243791544,-13.131925904944234,-6.9942324682226715,-0.26900894108548734
2022-06-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,18,29,0.052382173460336294,1.5190830303497525,1.3162131657026146,0.8664524186012207,0.20286986464713785,0.007245352308826352,3.9094759515288646,2.5735762123738226,-2.3903929211791124,-0.0919381892761197,6.499308243791544,4.278441740143163,-4.980225213441792,-0.207509383893408
2022-07-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,18,25,0.2192434158109859,5.481085395274647,1.3162131657026146,0.24013732149426978,4.164872229572032,0.17353634289883468,3.9094759515288646,0.713266747294122,1.5716094437457824,0.07143679289753556,6.4930995272511405,1.184637541471069,-1.0120141319764935,-0.05060070659882467
2022-08-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,18,24,0.18366590265165395,4.407981663639695,1.3162131657026146,0.2985976953034351,3.09176849793708,0.13442471730161218,3.9071954898959227,0.8863910487934584,0.5007861737437718,0.023846960654465323,6.461186349874183,1.4657924744040667,-2.0532046862344884,-0.10806340453865729
2022-09-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,18,21,0.2060871733209755,4.327830639740486,1.3162131657026146,0.30412769705367676,3.011617474037871,0.15058087370189355,3.9071954898959227,0.9028069291847829,0.42063514984456263,0.023368619435809035,6.459062170419503,1.4924479971810574,-2.1312315306790173,-0.13320197066743858
2022-10-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,18,21,0.23455696385570582,4.925696240969822,1.3162131657026146,0.2672136285536489,3.6094830752672076,0.18047415376336037,3.9268715001503414,0.7972216125485598,0.9988247408194807,0.05549026337886004,6.498700124076528,1.3193465057839207,-1.573003883106706,-0.09831274269416912
2022-11-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,18,24,0.26854497620544493,6.445079428930678,1.3162131657026146,0.20421985178249252,5.128866263228064,0.2229941853577419,3.928151359804683,0.6094806748497146,2.5169280691259956,0.11985371757742835,6.526963570245058,1.0127049080181725,-0.08188414131437907,-0.004309691648125214
2022-12-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,18,23,0.22183757950928454,5.102264328713544,1.3061599864862123,0.2559961425627551,3.7961043422273324,0.17255019737396965,3.916436542063583,0.7675879354237711,1.1858277866499616,0.059291389332498085,6.48826516598977,1.2716442637980074,-1.386000837276225,-0.07700004651534582
2023-01-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,18,26,0.25548413946678344,6.642587626136369,1.3061599864862123,0.19663421244861085,5.336427639650156,0.21345710558600628,3.916436542063583,0.5895950136440369,2.7261510840727863,0.1185283080031646,6.48826516598977,0.9767677193238081,0.1543224601465996,0.007348688578409504
2023-02-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,18,29,0.25958994024380877,7.528108267070454,1.3061599864862123,0.173504410424015,6.221948280584242,0.22221243859229436,3.916436542063583,0.520241792907643,3.6116717250068713,0.13891045096180274,6.503541275425533,0.8639011348805125,1.024566991644921,0.042690291318538374
2023-03-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,18,32,0.3230455022762463,10.337456072839881,1.3061599864862123,0.1263521680075577,9.031296086353668,0.2913321318178603,3.916436542063583,0.3788588328180116,6.421019530776298,0.22141446657849304,6.505134394123196,0.6292780688291836,3.832321678716685,0.1419378399524698
2023-04-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,18,32,0.2775967630462123,8.883096417478793,1.3061599864862123,0.14703881677070973,7.576936430992581,0.24441730422556715,3.916436542063583,0.4408864159525974,4.9666598754152105,0.17126413363500725,6.505134394123196,0.7323048280015729,2.377962023355598,0.08807266753168881
2023-05-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,18,31,0.2941545913853707,9.11879233294649,1.3061599864862123,0.1432382643222408,7.812632346460279,0.26042107821534266,3.916436542063583,0.4294907043680961,5.202355790882908,0.18579842110296102,6.505134394123196,0.7133767451441937,2.613657938823296,0.10052530533935754
2023-06-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,18,33,0.2831322559480325,9.343364446285072,1.3061599864862123,0.1397954659689575,8.03720445979886,0.25116263936871436,3.916436542063583,0.4191676953820163,5.426927904221489,0.18089759680738296,6.505134394123196,0.6962304030332074,2.838230052161876,0.10136535900578128
2023-07-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,18,37,0.3102717489046428,11.480054709471784,1.3061599864862123,0.11377646009025953,10.173894722985573,0.2826081867495992,3.916436542063583,0.3411513830881199,7.563618167408201,0.2224593578649471,6.505134394123196,0.5666466370370206,4.974920315348588,0.15546625985464338
