key,family,signal_tf_minutes,regime_tf_minutes,fast_window,slow_window,entry_threshold,stop_atr,take_atr,max_holding_days,side,valid,zero_trade,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
248081eba12ae334e4c6,A,1440,10080,10,50,0.02,2.0,4.0,10,both,True,False,202,-895.8456391123858,-0.008958456391123857,-0.014255394284000363,-0.2723489253883577,-0.9787063018919155,2,-0.3181419314943267,10,0.19334142785235958,96,106,-1250.1628105030738,354.3171713906879,8,4823
24f486b4c5bcd63ec0d8,A,1440,10080,20,200,0.01,2.0,4.0,20,both,True,False,183,-4687.609536909813,-0.04687609536909813,-0.07517647766952724,-1.4362445892329339,-0.977418065440011,2,-0.5699621382088905,10,0.18440690402834686,140,43,-4897.729094053782,210.11955714396754,2,6438
25f111d18a55a2050fc2,A,1440,10080,20,200,0.02,3.0,4.0,10,both,True,False,241,-3669.3139765056894,-0.03669313976505689,-0.06348364023501901,-1.2128532437123642,-0.5543015058984476,2,-0.4778204963431778,10,0.20890952739526059,181,60,-4092.6089512757926,423.2949747701032,2,6165
27567577d2993ccb394d,A,1440,10080,20,200,0.02,2.0,4.0,10,long,True,False,199,-3575.326978958692,-0.03575326978958692,-0.06507724120076529,-1.2432989474138723,-0.43920796227389486,1,-0.4314074523355762,9,0.2288039396090762,199,0,-3575.326978958692,0.0,0,4430
28170604974571c9ecf5,A,1440,10080,10,100,0.01,2.0,4.0,10,both,True,False,248,-923.5744745949587,-0.009235744745949587,-0.0108118401151609,-0.20655991536759472,0.8827406138534126,4,-0.3776444020065418,10,0.1416063191386411,177,71,-1226.743463113931,303.16898851897145,6,5766
2830d15211aa5c6a24f6,A,1440,10080,10,200,0.02,2.0,4.0,20,long,True,False,146,-4986.224039200225,-0.04986224039200225,-0.09385419467116218,-1.7930818715108712,-1.5111799160979604,1,-0.5461289407457136,9,0.21967120079696575,146,0,-4986.224039200225,0.0,0,5069
28947eaf1265fe42e05c,A,1440,10080,10,50,0.02,3.0,6.0,10,long,True,False,85,-748.5062818235709,-0.007485062818235709,-0.026825557975746872,-0.5125015655187867,-0.5232870412314716,3,-0.119190072694354,9,0.2161343707298929,85,0,-748.5062818235709,0.0,0,2306
28bf643d36a12bca218f,A,1440,10080,20,200,0.01,3.0,4.0,10,long,True,False,185,-4069.965323966504,-0.04069965323966504,-0.07970365383955111,-1.522736168517669,-1.9284357584132654,2,-0.46138064381800103,9,0.19609297220059788,185,0,-4069.965323966504,0.0,0,4627
296d4737899339967c56,A,1440,10080,20,50,0.02,2.0,6.0,10,long,True,False,82,-711.4455484013099,-0.007114455484013099,-0.027409516503909104,-0.5236580775343715,-1.4720013841527142,2,-0.14091063406671933,8,0.2775517094728508,82,0,-711.4455484013099,0.0,0,1940
29bbd427dac0573f8197,A,1440,10080,20,100,0.02,3.0,6.0,20,both,True,False,116,-3823.000928422244,-0.03823000928422244,-0.07410909074363803,-1.4158521906469625,-2.1677790014891327,1,-0.5279379031787657,10,0.24041981999590126,88,28,-3614.285894640687,-208.71503378155745,3,5459
2a9e08cb0ceaed560f9d,A,1440,10080,20,50,0.02,2.0,4.0,10,long,True,False,85,-607.096771001737,-0.0060709677100173704,-0.022582068878315754,-0.43142982014590026,-1.3230396336858867,2,-0.1230289263740767,8,0.24711212806895483,85,0,-607.096771001737,0.0,0,1935
2e1aaaedc32b02164c9d,A,1440,10080,10,50,0.01,2.0,6.0,10,both,True,False,213,-766.2940699609935,-0.007662940699609935,-0.010390877748960173,-0.19851744065383778,-0.9235121218108957,2,-0.3152137662769151,10,0.1531952101839243,104,109,-913.0127221455874,146.71865218459303,8,5150
2ffac3d7f49ae7624f40,A,1440,10080,10,200,0.01,3.0,4.0,20,both,True,False,163,-3517.480673123276,-0.03517480673123276,-0.06597487085364713,-1.260448137852854,-0.8574217732994163,2,-0.49412144420418236,10,0.1786253346677924,120,43,-4181.222405285318,663.7417321620408,3,7192
