breadth,config_id,family,lookback_days,rebalance,timeframe,volatility_target,weighting,observations,compounded_net_return,annualized_return,sharpe,sortino,calmar,max_drawdown,turnover,cost_drag,funding_return,active_days,hard_violation_count,stress_compounded_net_return,stress_sharpe,positive_outer_fold_share,median_outer_sharpe,median_outer_calmar
top8,d5b8f6d0169d129b73e8,A,7,3d,1h,0.15,inverse_vol,2192,0.8265562931582142,0.10551776083552977,0.9698710334284842,1.2781952433980366,0.8289704321987121,-0.1272877255171342,91.37224987275098,0.06396057491092569,-0.0804401698653359,692,0,0.7771740962991043,0.9282019838981888,0.6,1.1487305753202537,1.133794979704869
top8,8573fa6b55a526bed68a,A,7,3d,2h,0.15,inverse_vol,2192,0.8265562931582142,0.10551776083552977,0.9698710334284842,1.2781952433980366,0.8289704321987121,-0.1272877255171342,91.37224987275098,0.06396057491092569,-0.0804401698653359,692,0,0.7771740962991043,0.9282019838981888,0.6,1.1487305753202537,1.133794979704869
top8,edf37d07d3bbfc6c577c,A,7,3d,4h,0.15,inverse_vol,2192,0.8265562931582142,0.10551776083552977,0.9698710334284842,1.2781952433980366,0.8289704321987121,-0.1272877255171342,91.37224987275098,0.06396057491092569,-0.0804401698653359,692,0,0.7771740962991043,0.9282019838981888,0.6,1.1487305753202537,1.133794979704869
top8,4dc98b56ec908031853a,A,7,3d,1d,0.15,inverse_vol,2192,0.8265562931582142,0.10551776083552977,0.9698710334284842,1.2781952433980366,0.8289704321987121,-0.1272877255171342,91.37224987275098,0.06396057491092569,-0.0804401698653359,692,0,0.7771740962991043,0.9282019838981888,0.6,1.1487305753202537,1.133794979704869
top8,f56ec9d60c8af13efdd6,A,7,3d,30m,0.1,inverse_vol,2192,0.5063055114168693,0.07059478269719954,0.9698710334284844,1.2781952433980366,0.8160099108417364,-0.08651216334416711,60.91483324850067,0.04264038327395046,-0.05362677991022394,692,0,0.479031326469455,0.9282019838981889,0.6,1.1487305753202537,1.1142954557364868
top8,4ae1cb4e70410ac48b8e,A,7,3d,1h,0.1,inverse_vol,2192,0.5063055114168693,0.07059478269719954,0.9698710334284844,1.2781952433980366,0.8160099108417364,-0.08651216334416711,60.91483324850067,0.04264038327395046,-0.05362677991022394,692,0,0.479031326469455,0.9282019838981889,0.6,1.1487305753202537,1.1142954557364868
top8,4d1bbf50170a2144fe02,A,7,3d,2h,0.1,inverse_vol,2192,0.5063055114168693,0.07059478269719954,0.9698710334284844,1.2781952433980366,0.8160099108417364,-0.08651216334416711,60.91483324850067,0.04264038327395046,-0.05362677991022394,692,0,0.479031326469455,0.9282019838981889,0.6,1.1487305753202537,1.1142954557364868
top8,5097e0df19d78860f947,A,7,3d,4h,0.1,inverse_vol,2192,0.5063055114168693,0.07059478269719954,0.9698710334284844,1.2781952433980366,0.8160099108417364,-0.08651216334416711,60.91483324850067,0.04264038327395046,-0.05362677991022394,692,0,0.479031326469455,0.9282019838981889,0.6,1.1487305753202537,1.1142954557364868
top8,ae14f6c357ebae72d29e,A,7,3d,1d,0.1,inverse_vol,2192,0.5063055114168693,0.07059478269719954,0.9698710334284844,1.2781952433980366,0.8160099108417364,-0.08651216334416711,60.91483324850067,0.04264038327395046,-0.05362677991022394,692,0,0.479031326469455,0.9282019838981889,0.6,1.1487305753202537,1.1142954557364868
top2,4154be7fe3bbae2593ed,A,60,6h,5m,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,7d6437c42cdc7a9dce40,A,60,1d,5m,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,19f38a7d1a39bff213a6,A,60,12h,15m,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,ae4d3a35287f7d436e98,A,60,1d,15m,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,77c4c2680008e3ce3990,A,60,1d,30m,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,2560890cd24bcd0d0692,A,60,1d,1h,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,737f26cd4747b72f3d25,A,60,1d,2h,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,1a81af3777f89200032c,A,60,1d,4h,0.15,capped_rank,2192,0.9880783649720317,0.12122696630996299,0.9934786682421185,1.465140678529703,0.7212395666196392,-0.16808141416608469,63.36615198218572,0.044356306387530006,-0.016162402106632293,1905,0,0.950622680377766,0.9675320516097397,0.8,1.1478137709233556,1.8914091262902681
top2,31016fb714cd0c6640f2,A,60,6h,5m,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,efdd857b0ebca3adfa15,A,60,1d,5m,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,d0a530d849c7c2230ccf,A,60,12h,15m,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,736d3ee2af50a631bb9d,A,60,1d,15m,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,3032ab580c22b0450aef,A,60,1d,30m,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,e16844ed212ff7bfe7f0,A,60,1d,1h,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,98c54775aa97660a794d,A,60,1d,2h,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top2,10db9f7351250bf9c474,A,60,1d,4h,0.1,capped_rank,2192,0.593076100155794,0.08062580293782573,0.9858238432831363,1.4511892568086486,0.7152900161995078,-0.1127176405539787,43.83838969773028,0.030686872788411194,-0.010930667261578748,1913,0,0.5722545914579777,0.9589720767226079,0.8,1.1478137709233553,1.8668046463386077
top8,b5eb8e6337b431aa5ca0,A,14,6h,5m,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,b245d308dbe22ccb6dc5,A,14,1d,5m,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,c76230fc3508d27a093a,A,14,12h,15m,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,a8646f42fce4d2c3d3b5,A,14,1d,15m,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,dceacf13037475522a5c,A,14,1d,30m,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,d5ff50d3a3aa3f14812d,A,14,1d,1h,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,e6a1edb6cc3c0968dc6e,A,14,1d,2h,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,f7ed3eb366175ed019bf,A,14,1d,4h,0.15,capped_rank,2192,1.266021468232593,0.14592619102196203,1.1757294918257306,1.6045976370259283,0.809657466221834,-0.18023200811438012,144.97366149886142,0.101481563049203,-0.041258964652131795,1988,0,1.1696051051775265,1.1164461284250822,0.8,1.1374587967145136,1.2442491802907802
top8,98a7601e1e304eb697ea,A,14,6h,5m,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,eef345671148b11a1275,A,14,1d,5m,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,0fc6ac502b7e8c6f46ad,A,14,12h,15m,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,f5f3726f246e337b3a09,A,14,1d,15m,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,794b4d67408aa1a1f6d0,A,14,1d,30m,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,fb730f559785ebed6298,A,14,1d,1h,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,3c5cb01cf9b2de28accc,A,14,1d,2h,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top8,4193f46268447475e946,A,14,1d,4h,0.1,capped_rank,2192,0.7393862845974017,0.09655255284876718,1.15894137094811,1.5676094892891579,0.7809866170565732,-0.12362894669393942,98.4640244605057,0.06892481712235399,-0.027128024002720033,1999,0,0.6887652518258822,1.0992416627561417,0.8,1.137458796714513,1.224485044485112
top4,6e873e5de9eac6a36bdf,A,14,3d,30m,0.2,inverse_vol,2192,1.3101663334084366,0.14961364494750895,1.2778988208781725,1.9319928532810573,0.9572340678074757,-0.1562978690156691,64.71394562793876,0.045299761939557134,-0.052320060250891365,683,0,1.2657750969773014,1.249673074624182,0.8,1.1310897424364448,1.1915278665137155
top4,5030b36fa8b91d7189d9,A,14,3d,1h,0.2,inverse_vol,2192,1.3101663334084366,0.14961364494750895,1.2778988208781725,1.9319928532810573,0.9572340678074757,-0.1562978690156691,64.71394562793876,0.045299761939557134,-0.052320060250891365,683,0,1.2657750969773014,1.249673074624182,0.8,1.1310897424364448,1.1915278665137155
top4,fc53ef2d7e92b3f8035d,A,14,3d,2h,0.2,inverse_vol,2192,1.3101663334084366,0.14961364494750895,1.2778988208781725,1.9319928532810573,0.9572340678074757,-0.1562978690156691,64.71394562793876,0.045299761939557134,-0.052320060250891365,683,0,1.2657750969773014,1.249673074624182,0.8,1.1310897424364448,1.1915278665137155
top4,d20f552b9e11e24a833d,A,14,3d,4h,0.2,inverse_vol,2192,1.3101663334084366,0.14961364494750895,1.2778988208781725,1.9319928532810573,0.9572340678074757,-0.1562978690156691,64.71394562793876,0.045299761939557134,-0.052320060250891365,683,0,1.2657750969773014,1.249673074624182,0.8,1.1310897424364448,1.1915278665137155
top4,0986220131466f807567,A,14,3d,1d,0.2,inverse_vol,2192,1.3101663334084366,0.14961364494750895,1.2778988208781725,1.9319928532810573,0.9572340678074757,-0.1562978690156691,64.71394562793876,0.045299761939557134,-0.052320060250891365,683,0,1.2657750969773014,1.249673074624182,0.8,1.1310897424364448,1.1915278665137155
top4,92643ffefd81cd97c905,A,14,3d,30m,0.15,inverse_vol,2192,0.8876507686153285,0.11159089966114344,1.2778988208781725,1.9319928532810573,0.936276861095694,-0.11918579247013783,48.53545922095407,0.03397482145466785,-0.039240045188168524,683,0,0.8603768546278365,1.249673074624182,0.8,1.1310897424364448,1.1754026934604167
top4,1464b88083fb6e972da2,A,14,3d,1h,0.15,inverse_vol,2192,0.8876507686153285,0.11159089966114344,1.2778988208781725,1.9319928532810573,0.936276861095694,-0.11918579247013783,48.53545922095407,0.03397482145466785,-0.039240045188168524,683,0,0.8603768546278365,1.249673074624182,0.8,1.1310897424364448,1.1754026934604167
top4,94f4875298a94ccdcc3d,A,14,3d,2h,0.15,inverse_vol,2192,0.8876507686153285,0.11159089966114344,1.2778988208781725,1.9319928532810573,0.936276861095694,-0.11918579247013783,48.53545922095407,0.03397482145466785,-0.039240045188168524,683,0,0.8603768546278365,1.249673074624182,0.8,1.1310897424364448,1.1754026934604167
top4,34ac8e1bf9c056950d2e,A,14,3d,4h,0.15,inverse_vol,2192,0.8876507686153285,0.11159089966114344,1.2778988208781725,1.9319928532810573,0.936276861095694,-0.11918579247013783,48.53545922095407,0.03397482145466785,-0.039240045188168524,683,0,0.8603768546278365,1.249673074624182,0.8,1.1310897424364448,1.1754026934604167
top4,ba2e40b25dbb6a225b65,A,14,3d,1d,0.15,inverse_vol,2192,0.8876507686153285,0.11159089966114344,1.2778988208781725,1.9319928532810573,0.936276861095694,-0.11918579247013783,48.53545922095407,0.03397482145466785,-0.039240045188168524,683,0,0.8603768546278365,1.249673074624182,0.8,1.1310897424364448,1.1754026934604167
top4,268a683d0b8fd159456c,A,14,3d,30m,0.1,inverse_vol,2192,0.5348878150596539,0.07395102474928583,1.2778988208781725,1.9319928532810573,0.9154105390300431,-0.08078454594552009,32.35697281396938,0.022649880969778567,-0.026160030125445682,683,0,0.5200651751930847,1.249673074624182,0.8,1.1310897424364448,1.1589327093330155
top4,22aa9f6d18287c7ed903,A,14,3d,1h,0.1,inverse_vol,2192,0.5348878150596539,0.07395102474928583,1.2778988208781725,1.9319928532810573,0.9154105390300431,-0.08078454594552009,32.35697281396938,0.022649880969778567,-0.026160030125445682,683,0,0.5200651751930847,1.249673074624182,0.8,1.1310897424364448,1.1589327093330155
top4,33fd3e981676e25c30e9,A,14,3d,2h,0.1,inverse_vol,2192,0.5348878150596539,0.07395102474928583,1.2778988208781725,1.9319928532810573,0.9154105390300431,-0.08078454594552009,32.35697281396938,0.022649880969778567,-0.026160030125445682,683,0,0.5200651751930847,1.249673074624182,0.8,1.1310897424364448,1.1589327093330155
top4,bf9a4d1fa18bdf946bcd,A,14,3d,4h,0.1,inverse_vol,2192,0.5348878150596539,0.07395102474928583,1.2778988208781725,1.9319928532810573,0.9154105390300431,-0.08078454594552009,32.35697281396938,0.022649880969778567,-0.026160030125445682,683,0,0.5200651751930847,1.249673074624182,0.8,1.1310897424364448,1.1589327093330155
top4,2a797d708a8aa5ad1622,A,14,3d,1d,0.1,inverse_vol,2192,0.5348878150596539,0.07395102474928583,1.2778988208781725,1.9319928532810573,0.9154105390300431,-0.08078454594552009,32.35697281396938,0.022649880969778567,-0.026160030125445682,683,0,0.5200651751930847,1.249673074624182,0.8,1.1310897424364448,1.1589327093330155
top8,3f91ba371882ad0a8316,A,14,6h,5m,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,88996bb320e84d01e79a,A,14,1d,5m,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,1cd5999024e40b60b8b6,A,14,12h,15m,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,5f0631b621e29a71689f,A,14,1d,15m,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,14b52abb567134de141b,A,14,1d,30m,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,40ec97e28f6e8c33aa55,A,14,1d,1h,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,8f324671f3fef29e7904,A,14,1d,2h,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top8,4127a75e25109ba340ff,A,14,1d,4h,0.2,capped_rank,2192,1.921078837549811,0.19541789311873115,1.1881860154900288,1.6331105751667836,0.8743583947911263,-0.22349861828159623,189.05166334261705,0.13233616433983192,-0.05715607712563199,1985,0,1.7600762976021307,1.1295780480725954,0.8,1.1282269872605357,1.2523509349178368
top2,de82bec73d412534ca3c,A,90,7d,1h,0.2,inverse_vol,2192,0.583359816792131,0.07952553645272342,1.1807409426375155,1.7666746028221856,0.6718643200881215,-0.11836547063891245,10.544345909234934,0.007381042136464454,-0.025388213106031208,283,0,0.5783570621282381,1.1727592488524297,0.8,1.1253701572516477,1.5512767292807164
top2,de99a7b4306e3f93a3a6,A,90,7d,2h,0.2,inverse_vol,2192,0.583359816792131,0.07952553645272342,1.1807409426375155,1.7666746028221856,0.6718643200881215,-0.11836547063891245,10.544345909234934,0.007381042136464454,-0.025388213106031208,283,0,0.5783570621282381,1.1727592488524297,0.8,1.1253701572516477,1.5512767292807164
top2,e0acb5a56acffce55ee4,A,90,7d,4h,0.2,inverse_vol,2192,0.583359816792131,0.07952553645272342,1.1807409426375155,1.7666746028221856,0.6718643200881215,-0.11836547063891245,10.544345909234934,0.007381042136464454,-0.025388213106031208,283,0,0.5783570621282381,1.1727592488524297,0.8,1.1253701572516477,1.5512767292807164
top2,58f7a24e134a4254f5fa,A,90,7d,1d,0.2,inverse_vol,2192,0.583359816792131,0.07952553645272342,1.1807409426375155,1.7666746028221856,0.6718643200881215,-0.11836547063891245,10.544345909234934,0.007381042136464454,-0.025388213106031208,283,0,0.5783570621282381,1.1727592488524297,0.8,1.1253701572516477,1.5512767292807164
top2,00bae7d07b5723276a63,A,90,7d,1h,0.1,inverse_vol,2192,0.26252915112892206,0.039580617051062195,1.1807409426375155,1.7666746028221856,0.6579738168022321,-0.06015530715709161,5.272172954617467,0.003690521068232227,-0.012694106553015604,283,0,0.2605334516814981,1.1727592488524297,0.8,1.1253701572516477,1.5382547344126598
top2,ae8d95b6b9f6ee18010f,A,90,7d,2h,0.1,inverse_vol,2192,0.26252915112892206,0.039580617051062195,1.1807409426375155,1.7666746028221856,0.6579738168022321,-0.06015530715709161,5.272172954617467,0.003690521068232227,-0.012694106553015604,283,0,0.2605334516814981,1.1727592488524297,0.8,1.1253701572516477,1.5382547344126598
top2,516d1cabd1a620c2cce7,A,90,7d,4h,0.1,inverse_vol,2192,0.26252915112892206,0.039580617051062195,1.1807409426375155,1.7666746028221856,0.6579738168022321,-0.06015530715709161,5.272172954617467,0.003690521068232227,-0.012694106553015604,283,0,0.2605334516814981,1.1727592488524297,0.8,1.1253701572516477,1.5382547344126598
top2,4cc17c1634a0ed586359,A,90,7d,1d,0.1,inverse_vol,2192,0.26252915112892206,0.039580617051062195,1.1807409426375155,1.7666746028221856,0.6579738168022321,-0.06015530715709161,5.272172954617467,0.003690521068232227,-0.012694106553015604,283,0,0.2605334516814981,1.1727592488524297,0.8,1.1253701572516477,1.5382547344126598
top2,8e7dd24a00de2f04cc03,A,90,7d,1h,0.15,inverse_vol,2192,0.4150536809234129,0.0595120282942756,1.1807409426375155,1.7666746028221856,0.664866994754236,-0.0895096745120787,7.908259431926199,0.00553578160234834,-0.019041159829523403,283,0,0.4116994693715954,1.1727592488524297,0.8,1.1253701572516475,1.544867268726789
top2,0f7a4ca6d0cd5c8c630b,A,90,7d,2h,0.15,inverse_vol,2192,0.4150536809234129,0.0595120282942756,1.1807409426375155,1.7666746028221856,0.664866994754236,-0.0895096745120787,7.908259431926199,0.00553578160234834,-0.019041159829523403,283,0,0.4116994693715954,1.1727592488524297,0.8,1.1253701572516475,1.544867268726789
top2,d69888065bba0eabe4d4,A,90,7d,4h,0.15,inverse_vol,2192,0.4150536809234129,0.0595120282942756,1.1807409426375155,1.7666746028221856,0.664866994754236,-0.0895096745120787,7.908259431926199,0.00553578160234834,-0.019041159829523403,283,0,0.4116994693715954,1.1727592488524297,0.8,1.1253701572516475,1.544867268726789
top2,5fa6dc3e4b3958d6e0e5,A,90,7d,1d,0.15,inverse_vol,2192,0.4150536809234129,0.0595120282942756,1.1807409426375155,1.7666746028221856,0.664866994754236,-0.0895096745120787,7.908259431926199,0.00553578160234834,-0.019041159829523403,283,0,0.4116994693715954,1.1727592488524297,0.8,1.1253701572516475,1.544867268726789
top8,28eac3953734ac4fdeb0,A,30,3d,30m,0.2,equal,2192,1.7734672409763004,0.1851404021607279,1.4046661676829653,1.9950617323174575,0.7748127592942786,-0.23894857169022232,52.18540019243112,0.03652978013470178,-0.07542013913465853,678,0,1.7304056084039496,1.38409477632518,0.8,1.116787665183312,1.005804909053289
top8,c4f3f1a1b8609f00f9ba,A,30,3d,1h,0.2,equal,2192,1.7734672409763004,0.1851404021607279,1.4046661676829653,1.9950617323174575,0.7748127592942786,-0.23894857169022232,52.18540019243112,0.03652978013470178,-0.07542013913465853,678,0,1.7304056084039496,1.38409477632518,0.8,1.116787665183312,1.005804909053289
top8,3260d7b397ac42ee23bb,A,30,3d,2h,0.2,equal,2192,1.7734672409763004,0.1851404021607279,1.4046661676829653,1.9950617323174575,0.7748127592942786,-0.23894857169022232,52.18540019243112,0.03652978013470178,-0.07542013913465853,678,0,1.7304056084039496,1.38409477632518,0.8,1.116787665183312,1.005804909053289
top8,7de67398386f6c906879,A,30,3d,4h,0.2,equal,2192,1.7734672409763004,0.1851404021607279,1.4046661676829653,1.9950617323174575,0.7748127592942786,-0.23894857169022232,52.18540019243112,0.03652978013470178,-0.07542013913465853,678,0,1.7304056084039496,1.38409477632518,0.8,1.116787665183312,1.005804909053289
top8,46b33a8368f6940664ed,A,30,3d,1d,0.2,equal,2192,1.7734672409763004,0.1851404021607279,1.4046661676829653,1.9950617323174575,0.7748127592942786,-0.23894857169022232,52.18540019243112,0.03652978013470178,-0.07542013913465853,678,0,1.7304056084039496,1.38409477632518,0.8,1.116787665183312,1.005804909053289
top8,af879623b0b8e3e38f65,A,30,3d,30m,0.1,equal,2192,0.685590100278324,0.09083110560412178,1.4046661676829653,1.9950617323174575,0.7270625383758542,-0.12492887586675072,26.09270009621556,0.01826489006735089,-0.037710069567329266,678,0,0.6724504537498379,1.38409477632518,0.8,1.116787665183312,0.9741873135154993
top8,6c5213264ff658d3b618,A,30,3d,1h,0.1,equal,2192,0.685590100278324,0.09083110560412178,1.4046661676829653,1.9950617323174575,0.7270625383758542,-0.12492887586675072,26.09270009621556,0.01826489006735089,-0.037710069567329266,678,0,0.6724504537498379,1.38409477632518,0.8,1.116787665183312,0.9741873135154993
